Id	Date	Score
78988	2017-06-12	0.003789
78915	2017-03-01	0.003793
78645	2017-06-28	0.003801
78645	2017-03-17	0.003836
78922	2017-03-17	0.003845
79027	2017-03-01	0.003859
79088	2017-03-01	0.003875
78922	2017-06-28	0.003901
78914	2017-03-01	0.003918
78988	2017-03-01	0.003956
78922	2017-03-01	0.00402
78915	2017-03-17	0.004031
78692	2017-03-01	0.004056
78984	2017-06-28	0.004118
78922	2017-06-12	0.004129
79048	2017-03-01	0.004225
79080	2017-03-01	0.004234
79112	2017-06-28	0.004298
78689	2017-03-17	0.004303
78922	2017-09-25	0.004405
78984	2017-03-01	0.004445
78692	2017-03-17	0.004615
79027	2017-03-17	0.004635
78644	2017-07-07	0.004671
79156	2017-06-12	0.004706
78915	2017-06-12	0.00478
78645	2017-06-12	0.004791
79048	2017-03-17	0.004836
78689	2017-02-04	0.00486
78914	2017-06-12	0.005171
79088	2017-03-17	0.005195
79088	2017-06-12	0.005276
78689	2017-06-12	0.005355
78765	2017-05-27	0.00538
78914	2016-12-18	0.005408
78914	2017-05-27	0.005475
78976	2017-06-12	0.005516
78922	2016-12-18	0.005542
79080	2017-06-12	0.005544
79080	2017-05-27	0.005579
78984	2017-03-17	0.0056
78914	2017-09-25	0.005637
78914	2017-02-04	0.005695
78914	2016-11-16	0.005702
79080	2016-12-18	0.005799
79112	2017-02-04	0.005809
79048	2017-06-12	0.00584
78765	2017-06-28	0.00585
78692	2017-02-04	0.0059
78692	2017-06-12	0.006025
78984	2017-06-12	0.006049
79156	2017-06-28	0.00607
78976	2017-02-04	0.006118
79112	2017-03-17	0.006171
78976	2017-06-28	0.00625
80022	2017-09-25	0.006271
78915	2017-02-04	0.006317
79080	2017-03-17	0.006552
78976	2017-01-28	0.006624
78922	2017-07-07	0.006635
80022	2017-05-27	0.006686
78922	2016-11-16	0.006687
78645	2017-02-04	0.006743
78976	2016-11-16	0.006817
78988	2017-07-07	0.006866
79112	2017-01-28	0.006871
79112	2016-11-16	0.006878
79027	2016-11-16	0.006956
78988	2016-12-18	0.00701
78922	2017-02-04	0.007068
78645	2017-07-07	0.007103
78645	2016-12-11	0.007188
78658	2017-02-04	0.007198
78658	2016-12-18	0.007199
78984	2016-12-18	0.007229
79156	2017-09-25	0.007387
80022	2017-09-09	0.007387
78984	2017-09-09	0.007396
78988	2017-02-04	0.007416
78765	2017-03-01	0.007541
78984	2017-02-04	0.007595
79027	2017-05-27	0.007616
78915	2017-05-27	0.00771
79080	2017-02-04	0.007905
78644	2017-06-12	0.00799
80022	2017-06-12	0.008164
78976	2016-12-11	0.008181
78988	2017-03-17	0.008259
79027	2017-02-04	0.008314
78658	2016-11-16	0.008487
78689	2017-06-05	0.008497
78658	2017-06-12	0.008502
78645	2016-11-16	0.00874
79027	2017-03-08	0.008967
79048	2017-02-04	0.009158
79088	2017-01-28	0.009421
79048	2017-05-27	0.009589
78922	2017-05-27	0.009708
78692	2017-06-28	0.009828
78658	2017-06-05	0.009881
79112	2017-05-27	0.009947
79027	2017-08-15	0.010082
78692	2017-05-27	0.010092
78914	2017-10-11	0.010175
79048	2017-09-25	0.010182
80022	2017-06-05	0.010302
79080	2017-01-28	0.010318
78645	2017-01-28	0.010337
78914	2017-01-28	0.010392
78765	2017-02-04	0.010504
78645	2017-09-25	0.010513
78658	2017-09-09	0.010625
78922	2017-01-28	0.010679
79027	2017-08-24	0.010708
78765	2017-06-12	0.010729
78644	2017-05-27	0.010776
78984	2016-12-11	0.010931
78915	2017-01-28	0.011014
78922	2017-10-11	0.011027
78689	2017-08-31	0.011102
78984	2016-03-21	0.011151
78765	2016-12-11	0.011159
78976	2017-09-25	0.011321
78984	2017-05-27	0.011325
78988	2017-05-27	0.011459
78976	2017-03-08	0.011697
79027	2016-12-02	0.011822
79112	2016-12-11	0.012016
78689	2017-10-11	0.012088
79027	2017-05-11	0.012102
79027	2017-09-25	0.012196
78988	2017-01-28	0.01239
78984	2017-01-28	0.012633
79088	2017-09-09	0.012749
78915	2017-09-25	0.012837
79027	2017-01-28	0.012851
78984	2017-10-11	0.012882
78988	2016-11-25	0.012979
78984	2016-03-30	0.013013
78658	2016-06-02	0.013031
79112	2017-01-12	0.013077
79080	2016-12-11	0.013155
79112	2017-09-25	0.013189
78988	2016-12-11	0.01334
79088	2017-09-25	0.013594
78765	2017-06-05	0.013597
78692	2017-01-28	0.013715
79048	2017-01-28	0.01382
78922	2016-12-11	0.013831
79088	2017-05-27	0.013901
78692	2017-10-11	0.01396
79088	2017-09-16	0.014055
79080	2017-09-09	0.014154
79027	2017-05-20	0.014387
78988	2017-10-11	0.014468
78765	2017-09-09	0.014575
78976	2017-09-09	0.01461
78689	2017-09-25	0.014704
78692	2016-11-09	0.015032
78644	2017-06-28	0.015254
78922	2017-06-05	0.015481
79027	2017-09-09	0.015539
79027	2017-10-11	0.015544
78658	2017-05-20	0.015558
78984	2017-09-25	0.015799
78689	2017-09-16	0.015926
78692	2017-09-25	0.015953
79112	2016-07-11	0.016035
78692	2017-06-05	0.016075
78915	2017-10-11	0.01633
78644	2017-06-05	0.016335
79048	2017-09-09	0.016496
78658	2017-10-11	0.016503
78915	2016-11-16	0.016515
79112	2016-06-02	0.016516
79088	2017-10-11	0.016708
78689	2017-05-27	0.016713
78984	2016-06-02	0.016766
78645	2017-09-09	0.016898
78644	2017-09-25	0.017008
78689	2017-01-28	0.01725
79156	2017-09-09	0.017288
79048	2016-12-02	0.017498
78658	2017-05-04	0.017546
78689	2017-09-09	0.017803
78689	2016-12-11	0.017816
79112	2016-05-17	0.017883
79080	2017-05-11	0.018
78765	2017-10-02	0.018081
79112	2016-07-04	0.01811
79048	2017-10-11	0.018145
78658	2017-05-11	0.018247
79048	2017-05-04	0.018669
79112	2017-07-14	0.01869
78988	2017-09-25	0.019066
78915	2017-06-05	0.019214
78645	2017-05-11	0.019483
78689	2017-06-28	0.019542
78692	2017-09-09	0.019578
79156	2017-07-07	0.019629
79048	2016-05-17	0.019996
78984	2016-05-17	0.020384
78645	2017-10-11	0.020719
78658	2016-08-21	0.02092
78644	2017-09-09	0.021133
78976	2017-05-27	0.021532
78984	2016-05-24	0.021545
79088	2017-07-14	0.0217
79088	2017-05-20	0.021729
78984	2016-11-25	0.021811
78914	2016-05-24	0.022016
78658	2017-08-15	0.02215
79048	2017-07-07	0.022228
78658	2016-08-28	0.022442
78689	2017-05-04	0.022526
78658	2016-08-12	0.022865
78984	2016-11-09	0.022923
79048	2016-05-24	0.023628
78988	2017-05-04	0.023689
78922	2016-08-28	0.023888
78692	2017-07-14	0.0242
79088	2016-05-24	0.024203
79112	2017-07-07	0.024215
78922	2016-08-12	0.024615
79088	2017-05-04	0.024649
78922	2017-05-20	0.024655
78988	2017-06-05	0.02466
79112	2016-05-24	0.024764
78914	2017-06-05	0.024882
79048	2017-05-20	0.024891
78645	2017-09-16	0.024948
80022	2017-09-16	0.025262
78976	2017-10-11	0.025449
78914	2017-09-09	0.025589
78658	2016-05-08	0.026006
79088	2017-08-31	0.026077
78765	2017-07-07	0.026264
78658	2017-08-24	0.026333
78988	2017-08-31	0.026467
78984	2017-05-04	0.026878
78692	2016-06-02	0.026905
79112	2017-05-04	0.027239
78645	2016-06-02	0.027293
78658	2016-05-17	0.027332
78922	2017-05-11	0.027342
80022	2017-05-20	0.027624
78645	2017-08-31	0.027791
78988	2017-05-20	0.027839
78645	2016-05-24	0.028076
78988	2016-05-24	0.028338
78976	2016-05-17	0.028405
78658	2017-01-28	0.028456
78922	2016-08-21	0.02855
80022	2017-05-04	0.028784
78658	2017-09-16	0.028848
78984	2017-08-31	0.02897
79080	2017-09-25	0.02908
78765	2017-09-25	0.029174
78644	2017-10-11	0.02932
79080	2016-05-24	0.029453
79027	2017-05-04	0.029482
79080	2016-08-21	0.029726
78984	2017-07-14	0.029911
78976	2016-05-24	0.030371
78645	2016-05-17	0.030453
79088	2017-06-05	0.03066
78658	2017-05-27	0.030745
78988	2016-06-02	0.030761
78765	2017-10-11	0.030919
79088	2016-08-12	0.03103
79080	2017-05-20	0.031053
79080	2016-08-28	0.031291
79080	2016-05-17	0.031505
78645	2017-05-20	0.031621
78689	2017-08-24	0.031992
79080	2016-11-09	0.033186
79027	2016-08-12	0.033239
78914	2016-08-21	0.033559
79080	2017-07-14	0.033645
79048	2016-06-02	0.033769
79112	2017-10-11	0.034067
78914	2016-08-28	0.034134
78689	2017-07-14	0.03414
78976	2017-07-14	0.034334
79112	2017-08-31	0.034956
78644	2017-05-04	0.03527
78914	2016-08-12	0.035367
79080	2016-07-04	0.035433
78689	2016-08-12	0.035476
78644	2017-10-02	0.035541
79080	2017-07-07	0.035815
78984	2017-10-02	0.036447
78644	2017-09-16	0.036548
79112	2016-08-12	0.036599
78645	2017-05-27	0.036688
78645	2017-05-04	0.037147
78976	2017-05-04	0.037406
78976	2016-07-04	0.037462
79112	2016-06-25	0.038219
78984	2017-09-16	0.03849
78689	2017-05-11	0.039171
78988	2016-08-12	0.039462
78922	2017-08-24	0.039555
78915	2017-07-14	0.03992
78976	2016-06-02	0.040365
78915	2017-06-21	0.040371
79027	2016-07-20	0.040424
78692	2017-05-04	0.04064
78689	2017-10-02	0.040773
78988	2016-08-21	0.040836
78988	2017-09-16	0.04107
80022	2017-08-31	0.041212
78922	2017-10-02	0.041676
78988	2016-08-28	0.042215
79088	2017-10-02	0.043856
78914	2017-10-02	0.044031
78984	2016-07-11	0.044905
78645	2017-10-02	0.044948
78765	2016-05-08	0.045157
78645	2016-07-20	0.045449
79112	2017-05-20	0.045619
78976	2017-08-31	0.045812
79088	2016-07-04	0.046208
78922	2017-09-09	0.046229
78984	2017-08-24	0.046231
79048	2017-08-24	0.046501
79027	2017-06-05	0.046584
79112	2017-06-21	0.047439
79080	2017-06-05	0.048126
78658	2017-07-07	0.048237
78922	2017-08-31	0.048379
78914	2016-05-17	0.049167
79027	2016-08-21	0.049425
78915	2016-06-18	0.049666
79112	2017-09-09	0.050077
78692	2017-08-31	0.050397
79112	2016-08-21	0.050698
79048	2017-06-05	0.050738
78914	2017-08-31	0.050868
78645	2017-06-05	0.051077
78765	2017-05-20	0.051103
79088	2016-08-28	0.051411
78988	2017-08-24	0.051921
80022	2017-08-24	0.051946
78984	2016-07-04	0.052051
78915	2017-05-11	0.052983
80022	2017-10-11	0.053196
79080	2016-06-18	0.053303
78914	2016-06-02	0.053319
78658	2016-06-18	0.053534
78692	2017-10-02	0.053742
80022	2017-07-14	0.053941
78658	2017-08-31	0.054005
78644	2017-07-14	0.054242
79112	2017-09-16	0.054445
78689	2016-08-28	0.054715
79112	2016-08-28	0.054924
78765	2017-05-04	0.054999
78645	2016-07-11	0.055081
78914	2017-05-11	0.055116
78689	2017-05-20	0.0554
78984	2017-07-07	0.056225
79027	2016-06-18	0.056414
78658	2016-05-24	0.056761
79080	2017-09-16	0.056774
79080	2017-08-31	0.057356
78645	2016-08-12	0.057611
79027	2016-08-28	0.057685
79156	2017-08-31	0.05809
78976	2017-09-16	0.059018
78988	2017-07-14	0.059113
78658	2016-07-04	0.059143
78914	2017-06-21	0.059168
78915	2017-09-09	0.059404
78984	2017-05-20	0.059617
79080	2017-10-02	0.059692
78988	2017-10-02	0.059791
78692	2016-08-28	0.059989
78689	2016-06-18	0.060157
79088	2016-06-25	0.060579
79027	2016-07-11	0.060582
79048	2016-06-18	0.06081
78689	2016-08-21	0.061209
78645	2016-08-21	0.061248
78914	2017-09-16	0.061377
79088	2016-08-21	0.06231
78645	2017-08-24	0.062876
78988	2016-07-04	0.064286
78692	2017-05-20	0.064434
79080	2017-05-04	0.064575
78658	2017-09-25	0.0651
78645	2017-07-14	0.066006
79080	2017-08-24	0.066013
78645	2016-08-28	0.066343
78976	2017-05-20	0.066474
79048	2017-07-14	0.066498
78765	2016-06-18	0.066593
79080	2017-10-11	0.067491
80022	2017-10-02	0.068242
78644	2017-08-31	0.068613
78976	2017-05-11	0.068747
79156	2017-10-11	0.068792
78692	2017-08-24	0.070107
79088	2017-08-24	0.070194
79156	2017-08-24	0.070529
78914	2017-07-14	0.071028
78692	2016-05-17	0.071109
79088	2016-06-18	0.07118
79112	2017-06-05	0.071465
79048	2017-09-16	0.071901
78692	2016-06-18	0.07192
78976	2017-08-24	0.072018
79088	2016-05-17	0.072257
79112	2017-08-24	0.07228
79156	2017-09-16	0.072834
78914	2017-08-15	0.072969
78914	2017-05-04	0.073278
79027	2017-07-07	0.073586
78988	2016-06-18	0.073831
78692	2016-08-21	0.074307
78915	2017-08-15	0.075286
78915	2016-05-24	0.075803
78644	2017-08-15	0.076159
79088	2017-08-15	0.076211
78984	2016-08-12	0.076736
79048	2016-07-11	0.078093
79112	2016-06-18	0.078132
78915	2016-06-02	0.078586
78692	2017-05-11	0.07891
78692	2017-07-07	0.079017
78689	2017-08-15	0.079746
78765	2016-06-02	0.080225
78976	2016-08-12	0.080677
79048	2016-07-04	0.08081
78915	2016-05-17	0.080936
78692	2017-09-16	0.081419
78914	2017-05-20	0.081667
79156	2017-08-15	0.082743
78644	2017-05-20	0.08305
79048	2017-08-31	0.083183
78922	2016-06-18	0.083186
79027	2016-07-04	0.083274
80022	2017-08-15	0.083419
78915	2017-08-31	0.083931
78645	2017-06-21	0.085287
78914	2017-08-24	0.08557
78984	2017-06-05	0.086645
78922	2016-07-04	0.086948
79112	2017-05-11	0.08792
78915	2016-07-04	0.089287
78922	2016-06-02	0.089464
78692	2016-07-27	0.089729
78922	2016-05-24	0.090121
78922	2017-07-14	0.090148
78988	2017-08-15	0.090815
78915	2017-08-24	0.090975
78988	2017-06-21	0.091114
79048	2016-06-25	0.091282
79156	2017-10-02	0.091803
78914	2016-07-04	0.092225
78984	2017-08-15	0.093202
78922	2017-09-16	0.093384
78692	2017-08-15	0.095372
78914	2016-06-18	0.095655
78922	2016-05-17	0.096466
78765	2016-05-17	0.09651
78976	2016-08-21	0.097877
79027	2017-07-14	0.097935
79048	2017-08-15	0.098056
78765	2016-08-12	0.09827
78976	2016-06-18	0.0983
78915	2017-09-16	0.099843
79048	2017-05-11	0.100929
79088	2017-05-11	0.101544
78765	2017-05-11	0.101545
78984	2016-08-21	0.101836
79080	2017-08-15	0.10264
78658	2017-07-14	0.102787
78915	2016-07-27	0.10287
78689	2016-05-17	0.105751
78692	2016-08-12	0.106571
79112	2017-08-15	0.106643
79080	2016-06-02	0.107365
78914	2016-06-16	0.107954
78984	2016-06-25	0.10834
78689	2016-07-27	0.109478
78976	2017-07-07	0.11019
78976	2016-08-28	0.110565
79080	2016-08-12	0.11121
78922	2017-05-04	0.11238
79088	2017-07-07	0.112434
78984	2016-08-28	0.113041
78644	2017-08-24	0.113182
79027	2017-09-16	0.113738
78658	2017-06-21	0.115017
80022	2017-05-11	0.116244
79156	2017-05-20	0.117242
78765	2017-08-31	0.118474
78988	2017-05-11	0.118549
79048	2017-10-02	0.119109
78765	2016-07-20	0.12111
78645	2016-06-18	0.121558
78988	2016-05-17	0.121871
78915	2016-08-21	0.123299
79156	2017-06-05	0.123473
78984	2017-05-11	0.124229
78765	2016-08-21	0.126979
79156	2017-07-14	0.12757
78765	2017-07-14	0.12783
79048	2017-06-21	0.129319
78984	2016-06-18	0.129766
78915	2016-08-12	0.130696
79080	2017-06-21	0.130917
78645	2017-08-15	0.130922
78765	2017-08-24	0.131198
78644	2017-05-11	0.132217
78765	2017-09-16	0.13373
78765	2017-08-15	0.134047
78976	2017-08-15	0.137135
79112	2017-10-02	0.13807
78689	2017-06-21	0.139836
79027	2017-10-02	0.140945
78976	2017-06-05	0.143863
78644	2017-06-21	0.145642
78915	2016-08-28	0.148444
79027	2017-06-21	0.148841
79048	2016-08-28	0.149591
79080	2016-07-11	0.150258
78765	2016-05-24	0.151227
78976	2017-10-02	0.151934
79088	2017-06-21	0.15303
79027	2016-05-17	0.156367
78692	2016-07-04	0.157571
78984	2017-06-21	0.157575
79048	2016-08-12	0.16072
79112	2016-09-06	0.162467
78922	2017-06-21	0.16517
78915	2017-05-04	0.16574
79027	2016-06-02	0.168468
78915	2016-06-16	0.168791
78689	2017-07-07	0.170418
78976	2016-06-09	0.173218
78765	2016-08-28	0.177818
79048	2016-08-21	0.180658
79156	2017-06-21	0.183598
78922	2017-08-15	0.187367
79027	2016-05-24	0.198552
78692	2016-05-24	0.205984
78658	2017-10-02	0.212009
78765	2016-07-04	0.216107
78689	2016-07-04	0.221605
78915	2017-10-02	0.228994
78689	2016-05-24	0.230472
80022	2017-06-21	0.25021
78765	2017-06-21	0.250661
78915	2017-05-20	0.251538
78689	2016-06-02	0.251671
78692	2017-06-21	0.261236
78976	2017-06-21	0.416711
79027	2017-08-31	0.430834